RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
340,20004820,Stevenson,602,Germany,Female,30,4,0.0,2,1,1,182266.01,0
341,20005955,Obiuto,718,Germany,Female,53,5,118614.6,1,1,1,14278.18,0
342,20017296,Black,684,Germany,Male,37,8,71667.97,2,1,1,170996.86,0
343,20006879,He,705,Germany,Male,30,1,0.0,2,0,0,51308.54,0
344,20017405,Madukwe,491,Germany,Female,45,2,0.0,1,0,1,136767.16,0
345,20024594,Verco,764,France,Male,24,3,0.0,1,1,1,161571.79,0
346,20024409,Iadanza,771,Germany,Male,55,8,0.0,2,0,0,166526.26,0
347,20003301,Estes,746,France,Male,54,1,101116.06,2,1,1,129333.69,1
348,20021512,Wallace,533,Germany,Female,49,4,138232.24,1,1,0,112010.02,0
349,20019265,Oliver,660,Germany,Female,42,1,104349.45,1,1,1,58719.63,0
350,20005304,Pinto,664,Spain,Male,50,2,150635.3,1,1,0,123410.23,0
351,20008969,K'ung,699,Spain,Female,30,9,140393.65,2,1,1,83478.12,0
352,20013432,Tochukwu,685,France,Female,33,3,0.0,2,0,0,88659.07,0
353,20003530,Saunders,670,Spain,Male,29,4,124192.28,2,0,1,64945.57,0
354,20006822,Judd,697,Spain,Male,37,4,115024.5,4,1,0,118716.63,0
355,20009299,King,695,Spain,Female,43,3,0.0,2,1,1,168840.23,0
356,20021640,Ulyanova,749,Germany,Female,46,1,95872.86,2,0,1,199725.39,0
357,20000603,Stephens,670,Germany,Male,49,2,130933.74,2,0,0,129372.94,0
358,20002274,Craig,531,Germany,Male,48,4,0.0,1,1,0,14956.44,1
359,20005163,Ejimofor,823,Spain,Male,32,7,0.0,2,1,1,155165.61,0
360,20004482,Tu,850,France,Male,44,4,0.0,1,0,0,38984.37,0
361,20007647,Trevisan,683,France,Male,60,5,0.0,1,0,0,151335.24,0
362,20012567,Calabrese,537,France,Male,39,1,0.0,1,1,1,54340.24,0
363,20020105,Yermakova,831,Spain,Female,43,8,0.0,2,1,0,196499.96,1
364,20022137,Nebechukwu,850,France,Female,40,8,0.0,2,1,1,194783.12,0
365,20022334,Chibueze,749,France,Female,51,2,151191.31,2,0,0,55672.09,1
366,20011782,Gearhart,730,Germany,Female,32,7,57422.62,2,1,1,10160.23,0
367,20014794,Ugonna,572,France,Male,59,5,89492.62,1,1,1,33501.98,0
368,20000373,Davies,551,France,Male,37,3,79385.21,2,1,1,8742.91,0
369,20022497,Birdsall,615,France,Male,32,2,131078.42,2,1,0,182988.94,0
370,20001292,Rahman,612,France,Female,34,8,0.0,1,1,0,179834.45,0
371,20012067,Watts,621,Germany,Female,63,2,0.0,2,0,0,16644.16,0
372,20024829,Liang,630,Spain,Female,48,4,110046.93,2,0,0,104703.96,0
373,20010595,Fiorentino,497,France,Female,39,3,149297.19,2,1,0,93275.61,0
374,20020168,Sani,629,France,Male,26,6,134249.7,1,0,1,91514.62,1
375,20011822,Mazzanti,569,France,Male,41,6,106871.81,1,0,0,122109.58,1
376,20008924,Toth,781,Germany,Female,40,2,76165.65,2,1,1,20708.6,0
377,20003115,Gill,684,France,Male,35,3,144848.74,1,1,1,135459.02,0
378,20013306,Chiemenam,648,Germany,Female,61,9,92224.56,1,1,1,186370.3,0
379,20013204,Fyans,615,Spain,Female,47,4,148507.24,2,0,1,198251.52,1
380,20004957,Oluchukwu,491,Germany,Male,44,8,124328.84,1,1,1,140937.91,1
381,20009524,Baryshnikov,740,France,Male,27,3,0.0,1,1,1,136869.31,1
382,20019435,Lazareva,774,France,Female,59,3,0.0,2,1,0,124045.65,0
383,20009713,O'Meara,620,Spain,Female,26,5,0.0,1,1,0,130661.95,0
384,20008048,Liang,542,France,Female,40,8,0.0,2,1,1,180598.86,0
385,20000139,Mitchell,672,Spain,Male,40,2,94126.67,1,1,0,142331.85,0
386,20009561,Wang,754,France,Male,53,1,137638.69,2,1,0,80828.78,0
387,20019423,Lucchese,636,France,Male,43,1,123126.29,1,1,0,78268.61,0
388,20024105,Russell,558,France,Male,54,7,0.0,2,0,1,236.45,0
389,20022668,Hanson,746,Spain,Male,18,2,123894.43,2,1,0,127977.66,1
390,20023357,Bradley,614,France,Male,18,7,0.0,1,1,1,20491.15,0
391,20000636,Wong,420,France,Male,33,8,145843.82,1,1,1,17671.78,0
392,20011430,Alexeeva,683,Germany,Male,35,8,0.0,1,0,1,35034.15,0
393,20022070,Iweobiegbunam,719,Germany,Male,33,3,130181.47,2,1,0,175373.46,0
394,20006056,Angel,442,Germany,Male,40,7,127421.78,2,1,0,137276.83,0
395,20001288,Dawson,653,Spain,Male,48,9,0.0,1,1,1,126837.72,0
396,20009745,Narelle,582,France,Male,22,3,0.0,1,1,1,11043.54,0
397,20000209,Jenkins,583,Spain,Male,28,2,0.0,2,1,1,108419.41,1
398,20020049,McIver,628,Spain,Female,46,9,125884.95,1,1,1,31165.06,1
399,20012720,Trentino,617,Spain,Female,42,5,175406.13,1,1,1,54122.89,0
400,20020849,Rivero,656,France,Male,57,6,0.0,1,1,1,4410.77,0
401,20006630,Fomin,502,France,Female,37,4,134446.04,1,1,0,47139.44,0
402,20020427,Bray,666,France,Male,31,5,0.0,2,0,0,94790.34,0
403,20016880,Bellasis,770,France,Male,37,1,108881.73,2,1,1,31448.52,0
404,20021857,Upchurch,697,France,Male,31,2,61354.14,2,0,0,167969.15,0
405,20017096,Wallace,699,Germany,Male,59,3,0.0,1,1,0,27166.75,0
406,20016154,Hamilton,632,Spain,Male,36,9,138650.49,1,1,0,25554.4,0
407,20017848,Pavlova,540,France,Male,39,5,76705.87,2,1,1,140003.0,0
408,20017988,Cole,577,France,Male,30,8,125725.02,3,1,0,1790.48,1
409,20004594,Henderson,807,France,Male,42,4,137998.2,2,1,1,132741.13,0
410,20020957,Barling,498,France,Male,52,5,131390.75,1,0,1,5698.97,0
411,20015439,Wang,607,Germany,Female,38,2,0.0,2,1,0,38019.74,0
412,20014994,Hsiao,634,Germany,Female,60,8,130091.5,2,1,1,182650.15,1
413,20021441,Chigolum,507,France,Female,48,3,0.0,2,1,0,180551.76,0
414,20003234,Stanley,504,Spain,Male,21,9,0.0,1,1,1,187008.45,0
415,20023086,Ch'ang,673,Germany,Female,56,1,128393.29,2,1,1,161937.62,1
416,20016680,Harvey,784,Germany,Male,18,10,82344.84,1,1,1,103220.56,0
417,20009443,Ts'ai,694,France,Female,23,1,71142.77,2,1,0,139537.43,0
418,20015766,Alexander,573,France,Male,40,2,105736.32,2,0,1,10023.15,0
419,20013084,Chamberlain,635,Spain,Male,42,3,0.0,1,0,0,129956.13,0
420,20002490,Judd,700,Germany,Male,50,9,0.0,2,0,1,190659.17,0
421,20011554,Alexander,804,Spain,Female,34,9,166824.59,1,0,0,25438.87,1
422,20013518,Pagnotto,824,France,Female,38,8,131402.21,2,1,0,144808.37,1
423,20009421,Michael,649,Spain,Male,59,7,0.0,2,1,1,163170.32,0
424,20016193,Walker,638,Spain,Female,22,7,64119.38,2,1,0,52167.97,1
425,20016594,Banks,661,Spain,Female,43,8,0.0,1,1,1,85250.77,0
426,20015289,Ts'ai,463,France,Female,25,2,155828.22,2,0,0,76870.81,1
427,20001228,Gray,636,Germany,Female,30,10,101430.3,2,1,0,155394.52,1
428,20000560,Hunt,650,France,Male,41,6,0.0,2,0,0,56388.63,1
429,20007006,Ogochukwu,510,France,Female,54,1,0.0,2,1,0,88658.73,0
430,20018443,Tuan,599,France,Female,43,2,126674.81,2,1,1,3064.65,0
431,20015705,Onwughara,729,France,Male,26,5,103324.78,1,1,0,191393.26,1
432,20015615,Brown,599,France,Female,50,0,176666.62,1,1,0,162734.31,0
433,20009051,Esposito,625,Spain,Male,53,1,198338.77,2,1,0,189680.79,0
434,20003779,Ricci,608,France,Male,50,3,0.0,2,0,0,198069.71,0
435,20005266,Chienezie,553,France,Female,30,6,0.0,2,0,1,45033.75,0
436,20016768,Vinogradov,636,Spain,Female,46,7,0.0,2,1,1,169665.79,0
437,20013112,Fallaci,558,Spain,Female,21,8,128793.63,2,0,1,86242.18,0
438,20002510,Bergamaschi,657,France,Female,31,2,0.0,2,1,1,92811.2,0
439,20015097,Morphett,649,France,Male,35,6,144974.55,1,1,0,94820.85,0
440,20012549,Onwubiko,690,Spain,Male,22,4,97318.25,1,1,1,172749.4,0
441,20024076,Kay,410,Germany,Female,33,9,0.0,3,0,1,168924.41,0
442,20005631,Andrews,659,France,Female,37,3,166133.28,2,1,1,33159.37,0
443,20016402,McKenzie,764,France,Female,54,3,0.0,2,1,0,18094.96,0
444,20008820,Cox,689,France,Female,30,8,150836.92,1,1,0,7312.25,0
445,20012512,King,637,France,Male,46,8,136789.14,1,1,0,161653.5,0
446,20020994,Burns,832,France,Male,23,5,157274.36,1,1,1,54871.02,0
447,20001005,Kanayochukwu,850,France,Male,40,1,0.0,1,1,0,30984.59,1
448,20018072,Myers,589,Spain,Female,37,9,135290.42,2,0,1,155495.63,0
449,20005686,Jamieson,526,France,Female,37,5,158373.23,2,0,0,72274.84,0
450,20020883,Robertson,602,France,Female,23,9,143923.96,2,1,1,62023.1,1
451,20017190,Zetticci,625,France,Female,31,5,110080.3,2,1,0,153698.65,0
452,20003156,Smith,549,Spain,Male,36,2,0.0,1,1,1,33524.6,0
453,20003749,Denisov,530,France,Male,53,1,133866.22,1,0,0,196335.48,0
454,20002205,Williams,535,France,Male,34,8,0.0,2,1,0,89893.6,0
455,20002823,Degtyarev,550,Spain,Female,45,5,172325.67,1,1,1,68831.72,0
456,20011750,Owens,591,Spain,Female,32,4,153611.83,1,1,1,6936.27,1
457,20010328,Milano,610,France,Male,43,6,138847.9,1,1,0,43117.1,0
458,20003298,Diaz,555,France,Female,48,2,0.0,2,1,1,156439.56,0
459,20007238,Craig,702,France,Female,48,7,0.0,1,1,0,51711.57,0
460,20021018,Chineze,740,Germany,Female,33,3,139532.34,4,1,0,184125.1,1
461,20010591,Dawson,545,Spain,Male,28,6,138825.19,2,1,1,28123.99,0
462,20015829,Hyde,585,Germany,Male,48,3,96926.12,2,1,0,161479.19,0
463,20018602,Lombardi,609,France,Female,43,9,106942.08,1,1,0,38802.03,0
464,20008040,T'ang,608,Spain,Female,30,1,0.0,2,0,0,131097.9,0
465,20022247,Cremonesi,597,France,Female,59,5,0.0,2,0,0,195052.12,0
466,20018434,Mai,468,Germany,Male,33,2,0.0,2,1,1,29217.37,1
467,20022420,Simmons,571,France,Male,44,4,89086.31,2,1,1,85646.41,0
468,20000008,Kolesnikova,571,France,Female,40,9,127261.35,2,0,0,20092.89,0
469,20023161,Samaniego,523,Germany,Male,56,8,0.0,2,0,0,147668.64,1
470,20012868,Power,740,Germany,Male,30,1,99472.76,2,1,0,121084.27,0
471,20012702,Urban,539,Germany,Male,47,6,109786.82,2,0,0,189678.7,1
472,20002880,Han,772,Spain,Male,33,6,122168.65,4,0,1,113639.64,1
473,20004815,Loggia,647,France,Female,28,7,128605.32,2,0,1,93777.61,1
474,20010125,Moss,666,Spain,Female,39,2,194532.66,2,1,1,115136.51,0
475,20005599,Carpenter,647,Germany,Female,51,8,94661.53,1,0,1,31962.77,0
476,20018857,Beatham,689,Spain,Female,44,4,0.0,1,1,0,175398.34,0
477,20016736,Trevisani,545,Germany,Male,29,9,0.0,1,1,1,136356.97,0
478,20014517,Eluemuno,803,France,Male,45,0,154983.98,1,1,1,125041.52,0
479,20020328,Nwebube,740,France,Female,54,5,0.0,2,1,0,159576.75,0
480,20018597,Lewis,680,France,Male,41,10,0.0,1,1,0,181051.99,0
481,20021376,Johnson,556,France,Female,41,8,107805.67,1,1,1,30804.68,1
482,20017600,Walker,658,France,Male,39,5,115301.31,1,1,1,174921.91,0
483,20001783,Bradshaw,589,Spain,Male,35,8,0.0,1,1,1,2919.21,0
484,20002238,Christopher,707,Spain,Female,43,5,0.0,2,1,0,196226.38,0
485,20014085,Trentino,655,Spain,Female,26,6,0.0,1,1,0,159654.0,0
486,20013585,Long,706,Spain,Female,37,8,0.0,1,0,1,130795.52,0
487,20003476,Graham,752,France,Male,41,9,67563.31,1,1,1,18719.67,0
488,20016483,Saunders,517,France,Male,49,1,0.0,1,1,0,193974.47,0
489,20023116,Chiang,559,France,Male,43,3,156265.31,3,1,0,149912.28,1
490,20013959,Genovese,619,Germany,Male,30,6,129755.99,1,1,0,42576.86,0
491,20002222,Marcelo,682,Germany,Male,37,1,138523.2,2,0,1,132673.22,0
492,20014631,Ugoji,752,Germany,Male,34,2,0.0,2,1,1,181461.46,0
493,20010538,Burke,592,France,Male,42,6,146093.39,1,1,1,14379.01,0
494,20012782,Bradley,636,France,Male,34,4,126670.37,2,0,1,169665.79,0
495,20005870,Yusupova,850,France,Male,46,4,0.0,2,1,0,88669.89,0
496,20014262,Lucciano,850,France,Male,44,9,0.0,1,1,1,134281.11,0
497,20022937,Yuryeva,642,France,Female,51,9,0.0,2,0,1,97983.44,0
498,20013067,He,549,France,Female,29,6,124037.28,1,1,1,143393.24,0
499,20001330,Chukwuemeka,701,Germany,Male,58,5,0.0,2,0,1,149922.38,0
500,20023070,Shao,732,Germany,Male,45,5,155739.76,1,1,0,130376.68,0
501,20015566,T'ang,701,Spain,Male,38,10,0.0,2,0,0,114996.33,1
502,20017008,Ch'in,578,France,Female,50,5,117899.95,1,1,0,194764.83,0
503,20010226,Chang,762,France,Male,23,3,0.0,1,1,1,34888.04,0
504,20006690,Pettry,637,France,Male,26,3,0.0,1,0,1,1985.41,1
505,20001510,Korff,707,France,Female,50,5,178111.82,1,0,1,54132.93,0
506,20016676,Calabresi,793,France,Male,43,3,95772.97,1,0,0,14379.01,0
507,20022504,Calabrese,560,Germany,Female,57,4,119208.85,1,0,0,4777.23,0
508,20017735,Tu,685,Spain,Male,50,2,95922.9,2,1,1,169621.69,0
509,20014078,Tao,580,Germany,Female,60,3,0.0,2,1,1,6865.41,0
510,20007897,Ross,561,France,Male,65,10,99097.33,2,0,0,807.06,0
511,20012649,Boyd,673,Spain,Female,41,6,0.0,1,0,0,113469.65,0
512,20005105,Shaw,670,Germany,Female,39,9,0.0,1,1,0,160450.21,0
513,20005559,Angelo,818,Spain,Female,22,7,172381.8,1,1,0,172097.4,0
514,20000587,Pisano,744,France,Male,33,7,89696.84,1,0,0,5240.53,0
515,20007290,Marcelo,701,France,Male,55,9,111677.88,2,1,0,171045.31,0
516,20010371,McFarland,653,Spain,Female,35,8,154525.7,2,1,0,102530.35,0
517,20012648,Castiglione,689,France,Male,40,0,0.0,1,1,1,165849.49,1
518,20013718,Sims,758,Spain,Female,36,6,0.0,2,0,0,107811.28,0
519,20022072,Thomson,683,France,Female,31,8,0.0,1,1,1,124749.08,0
520,20001876,Ojiofor,688,Spain,Female,39,8,105525.65,3,1,1,150156.82,0
521,20007059,Pirozzi,530,France,Female,29,6,156265.31,2,0,0,174196.68,0
522,20000569,Robertson,837,France,Female,41,10,0.0,1,1,0,44203.55,1
523,20011904,Moore,704,Germany,Male,35,10,174506.1,1,1,1,112687.57,0
524,20014152,Schneider,822,Germany,Female,46,0,97234.58,1,1,0,88659.44,0
525,20024981,Milanesi,655,Spain,Male,29,4,161651.37,1,1,1,146448.01,0
526,20005154,Timms,700,Spain,Male,29,8,102486.21,2,0,1,178827.3,0
527,20024803,Uvarov,549,France,Male,33,6,0.0,2,0,0,183487.98,0
528,20007502,King,781,Germany,Male,48,5,127864.4,2,1,1,93146.11,0
529,20017877,Ts'ao,483,France,Female,32,9,0.0,2,1,1,96961.0,1
530,20015287,Green,773,France,Male,19,2,114609.55,1,1,0,56229.72,0
531,20006221,Golibe,673,France,Female,40,10,0.0,2,1,0,97734.3,0
532,20009677,Efremov,758,France,Male,36,1,0.0,2,1,0,158736.07,1
533,20015106,Trevisano,504,Spain,Male,37,7,132002.7,1,0,1,93228.86,0
534,20014157,Lettiere,686,Spain,Male,32,9,140931.82,2,1,0,51672.08,0
535,20020378,Stevenson,656,Spain,Female,42,1,0.0,1,1,1,135077.01,0
536,20015741,Randall,850,Germany,Female,47,2,191665.21,2,1,0,141175.18,0
537,20012337,Egobudike,701,France,Male,29,5,94049.92,1,1,0,187900.12,0
538,20011684,Brizendine,845,France,Male,37,2,0.0,2,0,0,160979.66,0
539,20001952,Milne,467,Germany,Male,34,8,0.0,2,0,0,59346.4,0
540,20012623,Tobenna,625,France,Male,45,6,0.0,1,0,1,66088.83,1
541,20001364,Johnston,791,France,Female,36,5,0.0,2,1,1,21760.96,0
542,20007543,Titheradge,551,Germany,Female,37,5,83132.09,1,1,1,106761.47,0
543,20011501,Mancini,623,France,Female,29,7,133161.95,1,1,0,180591.32,1
544,20015762,Efremova,579,Germany,Male,27,5,112568.31,2,1,0,28257.63,1
545,20015822,Day,728,France,Male,56,4,105214.58,1,1,0,30020.09,0
546,20023935,Kerr,707,France,Male,25,0,136576.02,1,1,0,159920.92,1
547,20001024,Capon,619,France,Male,34,3,101257.16,2,1,0,170998.83,0
548,20016412,Yeh,701,France,Male,36,3,190479.48,1,1,1,160589.18,0
549,20021548,Pomeroy,481,Spain,Female,34,8,0.0,2,0,0,105476.65,0
550,20004979,Y?an,733,France,Male,70,2,0.0,2,1,0,67110.59,0
551,20000570,Watts,671,France,Male,35,9,0.0,1,1,0,97879.02,0
552,20011484,Castiglione,596,France,Male,26,5,141078.37,2,1,0,181964.6,0
553,20019725,Bage,597,France,Female,45,4,73194.99,1,0,1,21646.2,0
554,20024541,Iloerika,570,Spain,Female,44,0,102742.91,2,0,0,133172.48,0
555,20015813,Lei,661,Spain,Male,46,7,178095.55,2,1,0,29586.73,1
556,20003548,Y?an,709,France,Male,26,4,95900.04,2,1,1,117144.15,0
557,20004953,Bird,627,France,Male,39,8,0.0,2,0,1,196668.51,0
558,20019500,H?,609,France,Female,39,1,178056.54,1,1,1,99106.97,0
559,20022918,James,737,France,Male,33,3,111681.98,2,0,0,161479.19,0
560,20022194,Kennedy,812,Germany,Female,39,8,0.0,1,1,0,175043.69,0
561,20002146,Storey,614,France,Male,39,7,93960.35,2,0,0,159344.43,0
562,20010571,Summers,658,Spain,Male,43,9,0.0,2,0,0,35701.06,0
563,20017182,Barnes,774,France,Male,21,8,120782.7,1,1,1,169156.64,0
564,20012487,Samoylova,845,Germany,Male,38,10,62078.21,1,1,0,75585.48,0
565,20018580,Hughes,595,Spain,Female,35,1,115409.6,1,1,1,145251.35,0
566,20002034,Sun,722,Spain,Female,38,3,92895.56,1,1,1,75860.01,0
567,20015698,Luffman,800,Germany,Male,26,2,0.0,1,0,1,54949.73,1
568,20019234,Hewitt,749,France,Male,59,0,132657.55,2,0,0,68021.9,1
569,20005126,Yevdokimova,850,France,Male,45,10,138333.03,1,1,0,152723.23,0
570,20015689,Jensen,584,France,Male,44,9,0.0,2,1,0,137452.57,0
571,20021086,Murray,755,Germany,Male,50,1,0.0,2,1,1,44506.09,0
572,20006341,Doyle,440,Spain,Female,18,5,0.0,2,1,0,77294.56,0
573,20010228,Cattaneo,676,France,Female,32,3,0.0,1,1,1,15859.95,1
574,20011676,Smith,674,France,Male,43,2,119278.01,1,1,1,172129.26,0
575,20010885,K?,517,France,Male,45,3,146422.22,1,0,1,166324.79,1
576,20022374,Mancini,687,France,Male,33,5,0.0,1,1,1,175969.19,1
577,20019807,Booth,781,France,Female,48,4,166082.15,2,1,1,132298.49,0
578,20008545,Munro,702,Germany,Male,43,0,109798.25,1,1,1,55500.17,0
579,20000980,Kennedy,578,France,Female,38,1,0.0,2,1,0,27557.18,0
580,20000192,Moretti,572,Germany,Female,40,3,161274.05,1,1,0,136349.55,1
581,20009233,Maclean,602,Germany,Female,32,2,0.0,2,1,0,92455.96,0
582,20024844,Howe,618,France,Male,43,2,100885.93,1,1,0,152417.79,0
583,20009219,Chukwuebuka,850,Germany,Male,38,6,141581.71,1,0,0,148608.39,0
584,20023238,Tao,635,Spain,Female,61,4,186347.97,1,1,1,103712.05,0
585,20002241,Amadi,664,France,Male,45,3,88311.48,1,1,1,19605.18,0
586,20021600,Oliver,700,Spain,Female,35,6,0.0,2,1,1,52341.15,0
587,20012310,Hill,686,France,Female,37,1,96863.52,2,1,1,156618.38,0
588,20022819,Hs?,637,Germany,Female,28,9,126473.33,1,1,1,179012.3,0
589,20012471,Wu,495,France,Female,40,4,106938.11,2,0,1,65612.12,0
590,20004119,Brierly,614,France,Male,29,8,117864.85,1,1,1,35989.41,0
591,20000430,Bruno,547,France,Male,28,1,0.0,1,0,0,177025.79,0
592,20013700,Hardy,611,France,Male,21,2,106011.59,2,1,1,178994.13,0
593,20023484,Nkemjika,659,France,Male,55,1,0.0,2,0,0,70399.71,0
594,20003434,Morgan,608,Germany,Female,38,4,105206.7,1,0,0,76946.6,0
595,20006248,Crumbley,665,France,Female,18,10,0.0,2,0,0,166588.76,0
596,20013244,Norman,525,France,Male,47,7,109118.05,1,0,1,91429.74,0
597,20005907,Sternberg,677,Germany,Male,51,1,0.0,2,0,1,78915.68,0
598,20018270,Hsueh,589,Spain,Male,29,5,163548.07,1,1,1,48986.18,1
599,20015230,Chiebuka,798,Germany,Female,32,3,130700.92,1,1,1,192519.39,0
600,20011736,Bianchi,673,Germany,Female,30,3,0.0,2,0,1,59374.82,0
601,20015563,Bidwill,637,Germany,Male,22,0,118082.89,2,1,1,55387.28,1
602,20007990,Parkes,669,Germany,Male,53,1,0.0,1,0,0,62851.6,1
603,20001634,Powell,536,Spain,Female,50,8,0.0,1,1,1,24495.03,0
604,20003618,Anderson,564,Spain,Female,18,6,0.0,2,1,1,58781.11,0
605,20001196,Vasilyeva,738,France,Male,50,9,0.0,1,1,0,118358.54,0
606,20000742,Barrett,550,Spain,Male,47,6,155736.42,1,1,1,158736.07,0
607,20018713,Guidry,646,Germany,Female,42,1,0.0,1,1,1,140460.01,0
608,20023394,Mao,526,Spain,Male,28,6,92760.55,3,0,0,72846.58,0
609,20012152,Dolgorukova,722,Germany,Female,40,1,0.0,2,1,1,94105.0,0
610,20019385,Ferri,850,France,Male,37,5,139875.2,2,0,0,102021.39,0
611,20024892,Balashov,717,France,Male,30,8,153538.13,1,1,1,153566.97,1
612,20020536,Palermo,805,Spain,Female,47,4,163943.89,1,1,0,152665.85,0
613,20009041,Rioux,727,Spain,Male,53,8,123502.53,2,1,1,180012.39,0
614,20019858,Holden,642,Spain,Male,32,6,0.0,2,1,1,129525.5,0
615,20017292,Duncan,698,Germany,Male,49,6,161884.99,1,1,1,178361.48,0
616,20010536,Kinlaw,681,France,Male,29,5,0.0,1,0,0,111442.71,0
617,20017150,Andreyeva,659,Germany,Male,36,4,155114.9,1,1,0,2305.27,1
618,20019636,Onyemachukwu,635,France,Female,25,7,74274.87,2,1,1,184839.7,0
619,20019791,Henry,672,France,Male,30,1,0.0,1,1,0,40467.82,1
620,20017091,Pinto,723,Spain,Male,31,5,79259.99,1,1,1,193974.47,0
621,20005853,Hsueh,581,France,Female,40,5,100829.94,1,1,0,37294.88,0
622,20024324,Becker,782,France,Female,33,7,98088.09,1,1,1,26015.8,0
623,20021558,Chuang,698,France,Female,38,7,68881.59,2,1,1,84294.82,0
624,20004102,Hu,728,Spain,Female,18,3,145215.43,1,1,1,55893.37,0
625,20007485,Kornilova,775,Germany,Male,28,7,120962.59,2,1,0,119333.95,1
626,20006195,Rapuluolisa,537,France,Female,39,8,0.0,2,1,1,142210.94,0
627,20004216,Singleton,695,France,Male,36,9,0.0,1,1,1,2743.69,0
628,20019863,Balashov,787,France,Female,26,0,103549.24,1,0,1,42581.04,1
629,20022378,Christie,594,Spain,Female,34,4,135120.72,1,1,1,47139.44,1
630,20003819,Butler,517,France,Male,30,1,0.0,1,0,1,145251.35,0
631,20010144,Amadi,567,Spain,Female,41,1,125512.98,2,1,1,118235.52,0
632,20012402,Campbell,717,Spain,Female,33,8,0.0,1,1,1,160131.58,0
633,20010197,Chung,690,France,Male,33,5,0.0,1,1,1,9983.88,0
634,20020406,Onyemere,702,Spain,Female,43,1,91680.1,3,0,1,37171.46,1
635,20014715,Kent,636,Germany,Female,34,7,53772.73,1,1,0,6057.81,1
636,20006249,Woods,684,Germany,Female,60,4,117300.02,3,0,1,35367.19,0
637,20018993,Wall,596,France,Male,25,9,148666.99,1,1,1,140763.18,1
638,20007999,Cochran,736,Germany,Female,49,5,0.0,1,0,1,61538.43,0
639,20022410,Milani,697,France,Female,61,10,0.0,2,0,0,161800.77,0
640,20005795,Stevenson,671,Germany,Female,31,4,0.0,2,0,1,69372.88,0
641,20002287,Lori,666,Spain,Female,33,9,98052.66,1,1,0,120219.14,0
642,20000528,Azubuike,755,France,Male,48,1,98903.06,2,1,0,94993.04,0
643,20024985,Brown,565,France,Male,29,6,144428.87,4,1,1,114448.77,1
644,20014964,Reeves,738,France,Male,42,2,140301.72,1,1,1,31730.32,0
645,20007470,Sozonov,653,France,Male,40,8,0.0,2,1,0,121085.72,0
646,20007438,Wilson,634,Germany,Male,49,5,80931.75,1,1,0,112491.96,0
647,20010812,Uren,841,France,Male,53,8,129938.07,2,1,0,164223.7,0
648,20006663,Babbage,571,Spain,Female,39,1,0.0,1,0,0,133172.48,0
649,20007295,Watson,718,Germany,Female,18,4,102128.27,2,0,0,79178.31,0
650,20000458,Palerma,749,Spain,Male,57,5,164365.44,2,1,1,175696.16,0
651,20001176,Trevisani,699,France,Male,43,9,109949.05,2,1,1,79577.38,0
652,20003595,Stanley,656,Germany,Male,49,7,132746.2,1,1,1,109783.29,0
653,20007546,Forbes,673,Spain,Male,20,5,0.0,2,1,0,69584.3,0
654,20015436,Burgess,746,Spain,Male,50,8,129401.87,2,1,0,106340.66,1
655,20014570,Sergeyev,568,Germany,Female,27,5,149726.08,1,0,1,133570.43,0
656,20023588,Wayn,812,Germany,Female,25,7,0.0,1,1,1,10034.77,0
657,20002976,Travis,546,Germany,Male,39,9,62276.99,1,1,1,16281.94,1
658,20019052,Tikhonov,593,Spain,Male,35,8,0.0,2,1,0,162267.91,0
659,20011474,Nwankwo,731,Spain,Male,32,6,132193.94,2,1,0,25950.49,1
660,20006147,Woods,602,France,Male,48,8,0.0,2,1,1,114448.13,0
661,20017236,Chung,680,Germany,Female,26,8,138207.08,1,1,1,92131.54,0
662,20015875,Atherton,760,France,Male,34,9,143680.47,1,1,0,113926.31,1
663,20012048,Ayers,806,Spain,Male,41,5,130404.92,2,0,0,41777.9,0
664,20002713,Pan,638,France,Male,49,5,116439.65,1,0,1,16146.0,1
665,20002741,Kendall,623,Germany,Male,28,2,0.0,2,1,1,92985.78,0
666,20010524,McIntyre,714,France,Male,46,8,110150.43,1,1,0,39891.84,0
667,20024587,Lombardi,681,France,Male,55,4,150604.52,2,1,1,96546.55,0
668,20001547,Chiemenam,753,France,Female,62,4,113899.92,1,0,0,198072.16,1
